661285.4200000002,661332.0249999997,661575.3649999996,661650.3099999999,661687.4550000002,661782.6450000003,661824.1049999997,661876.4799999999,661889.4650000002,661998.2899999996,662182.0399999997,662281.285,662291.1949999998,662366.3649999999,662499.2300000003,662566.4850000003,662684.9300000004,662755.8149999995,662802.275,662882.1699999998,662939.7900000004,663047.885,663043.3750000002,663125.5249999994
663694.7149999996,663774.1900000001,663852.1499999997,663930.3749999999,663955.7750000004,664054.7500000002,664080.6249999997,664140.1349999997,664173.9850000003,664292.9249999997,664456.4449999998,664552.4699999996,664573.8049999999,664656.2999999997,664942.6000000003,665001.6399999995,665108.0149999998,665185.5500000002,665240.3899999999,665302.3050000002,665346.0400000004,665445.1899999995,665454.7549999998,665530.6300000002
666256.48,666328.3700000002,666381.5299999997,666450.4850000003,666517.7000000003,666626.9999999995,666660.9149999995,666710.5899999997,666754.4099999996,666826.9600000003,666926.16,667021.1549999994,667036.8499999995,667115.0500000003,667397.4499999995,667451.9650000002,667555.9649999996,667635.9949999996,667659.0699999997,667727.2299999995,667749.53,667861.6499999998,667892.9200000003,667978.3950000001
668642.0250000001,668711.37,668776.3500000001,668854.8250000003,668888.4699999999,668984.05,668991.9950000003,669056.0800000003,669090.4149999997,669171.085,669391.2099999997,669459.0900000003,669490.6000000001,669562.7199999999,670070.3949999998,670143.0499999997,670252.2149999995,670324.8699999994,670384.4749999999,670438.4650000002,670469.8749999998,670563.5300000004,670597.8050000003,670664.6700000002
671351.85,671419.4099999996,671492.0549999997,671574.4850000001,671577.3449999997,671678.0499999996,671694.4199999998,671760.945,672018.6599999997,672134.4600000002,672498.5299999998,672638.1350000001,672704.8800000002,672768.8499999995,672949.6149999995,673016.0599999999,673120.5549999995,673202.7049999997,673205.8699999998,673296.5050000002,673576.54,673680.0700000003,673734.4700000003,673814.6500000003
693933.2450000001,694046.8350000001,694040.0600000003,694122.2699999998,694361.3850000001,694456.8300000001,694516.565,694579.1849999996,694583.9749999995,694666.4700000001,694729.2049999996,694845.0249999997,694842.635,694915.5949999995,695056.6399999998,695115.8249999998,695232.2750000003,695330.8649999999,695313.1050000002,695390.6399999997,695380.5499999998,695486.6599999996,695515.7749999999,695600.5500000002
696088.5200000003,696165.9149999996,696243.77,696310.8700000002,696352.4049999997,696442.43,696497.7,696559.7799999996,696596.0800000003,696667.8300000003,696805.2749999997,696899.4499999998,696917.7549999995,696984.915,697127.2849999996,697186.6449999998,697280.4550000001,697375.9700000001,697344.58,697415.4049999998,697425.3099999996,697515.6850000003,697559.765,697642.6499999998
700026.6549999997,700103.725,700205.1499999998,700256.195,700352.3999999998,700443.0149999998,700477.0799999996,700526.4550000002,700544.8349999997,700663.0100000002,700702.2150000002,700790.5199999996,700811.5399999997,700879.0049999998,701097.6799999998,701159.5099999995,701254.8100000004,701337.7949999995,701335.8049999997,701396.9200000002,701368.1649999998,701469.4250000003,701524.6349999998,701602.1149999996
703956.69,704031.9250000003,704124.4649999999,704182.0200000003,704254.6000000002,704357.8399999996,704397.0799999997,704459.6249999995,704477.6599999996,704581.6050000003,704677.0649999998,704770.6399999998,704798.6300000002,704866.0049999999,705001.3849999995,705060.9599999998,705159.2250000003,705244.3350000003,705223.8099999995,705289.2149999997,705270.7749999999,705382.3000000002,705410.6249999995,705482.8749999997
706004.3949999999,706073.9999999997,706188.3150000003,706255.615,706352.2999999996,706468.93,706507.9550000001,706566.7800000001,706603.0949999995,706717.1149999995,706751.5750000002,706883.7100000001,706927.6049999999,707000.2349999995,707095.8899999995,707158.4450000001,707262.4900000001,707334.86,707339.9200000004,707422.5150000002,707446.6899999997,707563.5300000004,707560.5100000002,707629.8100000004
714721.2200000003,714850.5749999995,714833.4100000001,714918.1499999996,714909.995,715018.1549999998,715055.3300000002,715111.7450000001,715076.3399999996,715184.4199999996,715275.455,715373.1349999998,715371.2100000002,715446.4600000001,715595.3449999997,715654.8149999998,715763.465,715867.1349999995,715844.3999999999,715918.885,715903.1999999997,716022.1599999996,715996.8399999999,716084.1849999997
716674.1599999996,716772.25,716821.0600000002,716926.915,716974.3749999998,717085.9700000001,717394.335,717511.2650000001,717524.4299999995,717651.3400000003,717931.4050000003,718024.2499999995,718045.5599999996,718120.4500000003,718358.7200000002,718452.4750000001,718537.7950000002,718668.3450000001,718597.3299999996,718687.8100000004,718665.3349999997,718786.4799999997,718807.5749999998,718885.3799999997
